# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
9.568,1339.023,88.553,-12.384,88.624,12.384,39.559,0.01,39.559,0.014,3.565,0.116,28.61,-80.6,9.788,0.069,3.733e-6,-0.122,-0.006,2.632,0.793,0.812,0.003,1114.272,940.314,2.265,0.265,1.026e7,0,6.834,0.349,0.349,0.296,0.008,0.044,0.007,0.017,-3.608e-4,0,0,0,0,-1.45e-6,0.011,0.077,0.005,86.453,0.018,1.818,6.296,862.683,335.114,0.05,0.747
9.618,1343.435,87.934,-12.346,88.006,12.347,39.737,0.01,39.737,0.014,3.558,0.146,28.61,-80.6,9.788,0.03,3.447e-6,-0.061,-5.806e-4,2.632,0.793,0.812,0.003,1114.659,940.314,2.27,0.263,1.019e7,0,6.741,0.349,0.349,0.297,0.008,0.044,0.003,0.008,-1.108e-4,0,0,0,0,-3.65e-7,0.011,0.077,0.005,86.448,0.015,1.854,6.268,862.214,335.097,0.05,0.748
9.668,1347.816,87.318,-12.31,87.39,12.311,39.915,0.01,39.915,0.014,3.55,0.155,28.61,-80.6,9.788,0.017,3.524e-6,-0.052,-7.251e-4,2.632,0.793,0.812,0.003,1114.753,940.314,2.271,0.261,1.011e7,0,6.648,0.349,0.349,0.297,0.008,0.044,0.002,0.004,1.039e-4,0,0,0,0,-2.671e-7,0.011,0.077,0.005,86.446,0.011,1.848,6.239,861.748,335.08,0.05,0.75
9.718,1352.167,86.703,-12.276,86.776,12.277,40.092,0.01,40.092,0.014,3.543,0.142,28.61,-80.6,9.788,0.031,3.586e-6,-0.001,-0.004,2.632,0.793,0.812,0.003,1114.534,940.314,2.268,0.259,1.004e7,0,6.556,0.349,0.349,0.297,0.008,0.044,0.003,0.008,-4.763e-4,0,0,0,0,0,0.011,0.077,0.005,86.445,0.009,1.797,6.211,861.285,335.063,0.05,0.752
9.768,1356.487,86.09,-12.241,86.163,12.242,40.269,0.01,40.269,0.014,3.536,0.149,28.61,-80.6,9.788,0.019,3.533e-6,0.021,-0.001,2.632,0.793,0.812,0.003,1114.614,940.314,2.27,0.257,9.962e6,0,6.466,0.349,0.349,0.298,0.008,0.044,0.002,0.005,3.038e-5,0,0,0,0,4.68e-8,0.011,0.077,0.005,86.445,0.007,1.784,6.183,860.826,335.046,0.05,0.754
9.818,1360.776,85.479,-12.205,85.552,12.206,40.446,0.01,40.446,0.014,3.528,0.188,28.61,-80.6,9.788,0.036,3.496e-6,-0.046,-9.317e-5,2.632,0.793,0.812,0.003,1114.373,940.314,2.266,0.256,9.888e6,0,6.376,0.35,0.35,0.298,0.008,0.044,0.004,0.009,3.039e-4,0,0,0,0,-2.235e-7,0.011,0.077,0.005,86.447,0.007,1.833,6.155,860.369,335.029,0.05,0.756
9.868,1365.035,84.87,-12.169,84.943,12.171,40.622,0.01,40.622,0.015,3.516,0.222,28.61,-80.6,9.788,0.085,3.504e-6,0.102,-0.003,2.632,0.793,0.812,0.003,1113.764,940.314,2.258,0.254,9.815e6,0,6.288,0.35,0.35,0.298,0.008,0.044,0.009,0.021,-2.379e-4,0,0,0,0,1.092e-6,0.011,0.077,0.005,86.446,0.009,1.883,6.127,859.916,335.012,0.05,0.758
9.918,1369.263,84.262,-12.138,84.335,12.139,40.797,0.01,40.797,0.015,3.507,0.177,28.61,-80.6,9.788,0.028,3.613e-6,0.106,-1.886e-4,2.632,0.793,0.812,0.003,1114.357,940.314,2.266,0.252,9.741e6,0,6.199,0.35,0.35,0.299,0.008,0.044,0.003,0.007,-1.202e-4,0,0,0,0,1.216e-6,0.011,0.077,0.005,86.441,0.012,1.774,6.1,859.467,334.995,0.05,0.76
9.968,1373.461,83.656,-12.103,83.729,12.105,40.973,0.011,40.973,0.015,3.497,0.209,28.61,-80.6,9.788,0.075,3.77e-6,0.187,-0.002,2.632,0.793,0.812,0.003,1113.77,940.314,2.259,0.25,9.668e6,0,6.113,0.35,0.35,0.299,0.008,0.044,0.008,0.018,-2.637e-4,0,0,0,0,3.809e-6,0.011,0.077,0.005,86.433,0.016,1.828,6.073,859.02,334.979,0.05,0.761
10.018,1377.629,83.052,-12.069,83.125,12.071,41.147,0.011,41.147,0.015,3.486,0.231,28.61,-80.6,9.788,0.109,3.544e-6,0.289,-0.005,2.632,0.793,0.812,0.003,1113.332,940.314,2.253,0.248,9.595e6,0,6.027,0.351,0.351,0.299,0.007,0.044,0.012,0.027,-1.13e-4,0,0,0,0,9.233e-6,0.011,0.077,0.005,86.422,0.02,1.867,6.045,858.577,334.962,0.05,0.763
10.068,1381.766,82.449,-12.035,82.522,12.038,41.321,0.011,41.321,0.015,3.474,0.258,28.61,-80.6,9.788,0.15,3.688e-6,0.433,-0.006,2.632,0.793,0.812,0.003,1112.831,940.314,2.246,0.247,9.523e6,0,5.943,0.351,0.351,0.3,0.007,0.044,0.016,0.037,-9.083e-5,0,0,0,0,2.1e-5,0.011,0.077,0.005,86.404,0.024,1.924,6.019,858.137,334.946,0.05,0.765
10.118,1385.873,81.848,-12.003,81.921,12.006,41.495,0.011,41.495,0.015,3.461,0.254,28.61,-80.6,9.788,0.148,3.755e-6,0.625,-0.009,2.632,0.793,0.812,0.003,1112.798,940.314,2.246,0.245,9.451e6,0,5.858,0.351,0.351,0.3,0.007,0.044,0.016,0.036,2.174e-4,0,0,0,0,4.438e-5,0.01,0.077,0.005,86.377,0.029,1.934,5.992,857.7,334.93,0.05,0.766
10.168,1389.951,81.249,-11.974,81.322,11.976,41.667,0.011,41.667,0.015,3.449,0.21,28.61,-80.6,9.788,0.088,4.377e-6,0.741,-0.011,2.632,0.793,0.812,0.003,1113.417,940.314,2.254,0.243,9.378e6,0,5.774,0.351,0.351,0.3,0.007,0.044,0.01,0.021,-2.49e-6,0,0,0,0,6.337e-5,0.01,0.077,0.005,86.343,0.035,1.869,5.965,857.266,334.914,0.05,0.768
10.218,1393.998,80.651,-11.944,80.724,11.945,41.84,0.011,41.84,0.015,3.44,0.191,28.61,-80.6,9.788,0.061,3.143e-6,0.817,-0.017,2.632,0.793,0.812,0.003,1113.673,940.314,2.257,0.241,9.306e6,0,5.691,0.352,0.352,0.301,0.007,0.044,0.007,0.015,3.566e-4,0,0,0,0,7.819e-5,0.01,0.077,0.005,86.304,0.039,1.857,5.939,856.836,334.898,0.05,0.77
10.268,1398.016,80.054,-11.912,80.128,11.914,42.011,0.011,42.011,0.015,3.43,0.2,28.61,-80.6,9.788,0.077,4.893e-6,0.879,-0.015,2.632,0.793,0.812,0.003,1113.443,940.314,2.254,0.24,9.235e6,0,5.61,0.352,0.352,0.301,0.007,0.044,0.008,0.019,3.634e-5,0,0,0,0,9.181e-5,0.01,0.077,0.005,86.261,0.042,1.91,5.913,856.408,334.882,0.05,0.771
10.318,1402.004,79.46,-11.882,79.533,11.883,42.183,0.011,42.183,0.015,3.42,0.19,28.61,-80.6,9.788,0.063,2.453e-6,0.998,-0.025,2.632,0.793,0.812,0.003,1113.557,940.314,2.256,0.238,9.163e6,0,5.529,0.352,0.352,0.301,0.007,0.044,0.007,0.015,2.875e-4,0,0,0,0,1.201e-4,0.01,0.077,0.005,86.214,0.045,1.927,5.887,855.984,334.866,0.05,0.773
10.368,1405.962,78.866,-11.856,78.94,11.856,42.353,0.011,42.353,0.015,3.412,0.12,28.61,-80.6,9.788,0.045,3.356e-6,-0.975,-0.028,2.632,0.793,0.812,0.003,1113.711,940.314,2.258,0.236,9.091e6,0,5.448,0.352,0.352,0.302,0.007,0.044,0.005,0.011,-2.467e-4,0,0,0,0,-1.164e-4,0.01,0.077,0.005,86.165,0.047,1.812,5.861,855.563,334.851,0.05,0.775
10.418,1409.891,78.274,-11.826,78.348,11.826,42.524,0.012,42.524,0.016,3.407,0.115,28.61,-80.6,9.788,0.054,2.385e-6,-0.909,-0.021,2.632,0.793,0.812,0.003,1113.566,940.314,2.256,0.234,9.021e6,0,5.369,0.353,0.353,0.302,0.007,0.044,0.006,0.013,4.599e-4,0,0,0,0,-1.027e-4,0.01,0.077,0.005,86.117,0.048,1.832,5.836,855.145,334.835,0.05,0.776
10.468,1413.789,77.684,-11.794,77.758,11.795,42.694,0.012,42.694,0.016,3.4,0.147,28.61,-80.6,9.788,0.002,3.333e-6,-0.654,-0.605,2.632,0.793,0.812,0.003,1114.106,940.314,2.263,0.233,8.951e6,0,5.292,0.353,0.353,0.303,0.007,0.044,2.162e-4,4.666e-4,2.595e-4,0,0,0,0,-5.404e-5,0.01,0.077,0.005,86.072,0.047,1.932,5.81,854.73,334.82,0.05,0.778
10.518,1417.659,77.095,-11.764,77.169,11.765,42.864,0.012,42.864,0.016,3.392,0.158,28.61,-80.6,9.788,0.017,4.779e-6,0.907,-0.064,2.632,0.793,0.812,0.003,1113.885,940.314,2.26,0.231,8.881e6,0,5.214,0.353,0.353,0.303,0.007,0.044,0.002,0.004,3.274e-4,0,0,0,0,1.054e-4,0.01,0.077,0.005,86.027,0.046,1.985,5.785,854.319,334.805,0.05,0.78
10.568,1421.499,76.507,-11.735,76.582,11.736,43.033,0.012,43.033,0.016,3.385,0.153,28.61,-80.6,9.788,0.01,2.047e-6,0.905,-0.092,2.632,0.793,0.812,0.003,1113.922,940.314,2.261,0.229,8.811e6,0,5.138,0.354,0.354,0.303,0.007,0.044,0.001,0.002,-4.436e-4,0,0,0,0,1.066e-4,0.01,0.077,0.005,85.982,0.043,2.003,5.76,853.91,334.79,0.05,0.781
10.618,1425.31,75.921,-11.706,75.996,11.707,43.202,0.012,43.202,0.016,3.377,0.161,28.61,-80.6,9.788,0.025,3.297e-6,0.933,-0.024,2.632,0.793,0.812,0.003,1113.7,940.314,2.258,0.227,8.741e6,0,5.062,0.354,0.354,0.304,0.007,0.044,0.003,0.006,-4.992e-5,0,0,0,0,1.149e-4,0.01,0.077,0.005,85.936,0.04,2.051,5.735,853.505,334.775,0.05,0.783
10.668,1429.091,75.337,-11.677,75.412,11.678,43.371,0.012,43.371,0.016,3.369,0.155,28.61,-80.6,9.788,0.017,3.198e-6,0.96,-0.021,2.632,0.793,0.812,0.003,1113.75,940.314,2.258,0.226,8.671e6,0,4.987,0.354,0.354,0.304,0.007,0.043,0.002,0.004,3.595e-4,0,0,0,0,1.236e-4,0.01,0.077,0.005,85.889,0.036,2.069,5.711,853.103,334.76,0.05,0.785
10.718,1432.843,74.753,-11.65,74.829,11.651,43.539,0.012,43.539,0.016,3.361,0.14,28.61,-80.6,9.788,0.009,3.557e-6,-0.952,-0.028,2.632,0.793,0.812,0.003,1113.799,940.314,2.259,0.224,8.602e6,0,4.912,0.354,0.354,0.304,0.007,0.043,9.545e-4,0.003,1.635e-4,0,0,0,0,-1.235e-4,0.01,0.077,0.005,85.841,0.031,2.063,5.687,852.704,334.745,0.05,0.786
10.768,1436.566,74.172,-11.621,74.247,11.622,43.707,0.012,43.707,0.016,3.354,0.151,28.61,-80.6,9.788,0.013,3.266e-6,0.944,0.016,2.632,0.793,0.812,0.003,1113.711,940.314,2.258,0.222,8.533e6,0,4.839,0.355,0.355,0.305,0.006,0.043,0.001,0.003,-2.619e-4,0,0,0,0,1.232e-4,0.01,0.077,0.005,85.793,0.027,2.118,5.662,852.308,334.73,0.05,0.788
10.818,1440.261,73.591,-11.592,73.667,11.594,43.875,0.013,43.875,0.016,3.346,0.171,28.61,-80.6,9.788,0.05,3.882e-6,0.988,0.015,2.632,0.793,0.812,0.003,1113.248,940.314,2.252,0.22,8.465e6,0,4.767,0.355,0.355,0.305,0.006,0.043,0.005,0.012,-1.854e-4,0,0,0,0,1.371e-4,0.009,0.077,0.005,85.745,0.022,2.194,5.638,851.915,334.716,0.05,0.79
10.868,1443.926,73.012,-11.566,73.089,11.567,44.042,0.013,44.042,0.017,3.338,0.149,28.61,-80.6,9.788,0.01,2.887e-6,1.019,0.079,2.632,0.793,0.812,0.003,1113.653,940.314,2.257,0.219,8.396e6,0,4.695,0.355,0.355,0.306,0.006,0.043,0.001,0.002,7.189e-5,0,0,0,0,1.483e-4,0.009,0.077,0.005,85.695,0.019,2.172,5.614,851.525,334.701,0.05,0.791
10.918,1447.562,72.435,-11.54,72.511,11.541,44.208,0.013,44.208,0.017,3.331,0.14,28.61,-80.6,9.788,0.005,4.081e-6,-0.97,0.192,2.632,0.793,0.812,0.003,1113.673,940.314,2.257,0.217,8.327e6,0,4.623,0.356,0.356,0.306,0.006,0.043,4.996e-4,0.001,-4.366e-4,0,0,0,0,-1.365e-4,0.009,0.077,0.005,85.644,0.016,2.18,5.591,851.138,334.687,0.05,0.793
10.968,1451.169,71.858,-11.512,71.935,11.513,44.375,0.013,44.375,0.017,3.323,0.159,28.61,-80.6,9.788,0.032,3.993e-6,1.044,0.039,2.632,0.793,0.812,0.003,1113.32,940.314,2.253,0.215,8.259e6,0,4.553,0.356,0.356,0.306,0.006,0.043,0.003,0.007,-1.767e-4,0,0,0,0,1.606e-4,0.009,0.077,0.005,85.594,0.014,2.255,5.567,850.754,334.673,0.05,0.794
11.018,1454.748,71.283,-11.487,71.361,11.488,44.541,0.013,44.541,0.017,3.316,0.125,28.61,-80.6,9.788,0.031,3.456e-6,-1.019,0.038,2.632,0.793,0.812,0.003,1113.288,940.314,2.252,0.214,8.191e6,0,4.483,0.356,0.356,0.307,0.006,0.043,0.003,0.008,-2.48e-4,0,0,0,0,-1.554e-4,0.009,0.077,0.005,85.542,0.012,2.202,5.544,850.374,334.659,0.05,0.795
11.068,1458.298,70.71,-11.462,70.787,11.462,44.706,0.013,44.706,0.017,3.31,0.116,28.61,-80.6,9.788,0.048,4.068e-6,-0.993,0.024,2.632,0.793,0.812,0.003,1113.055,940.314,2.249,0.212,8.123e6,0,4.413,0.356,0.356,0.307,0.006,0.043,0.005,0.012,-3.729e-4,0,0,0,0,-1.498e-4,0.009,0.077,0.005,85.491,0.012,2.206,5.521,849.996,334.645,0.05,0.797
11.118,1461.819,70.137,-11.436,70.215,11.436,44.872,0.013,44.872,0.017,3.305,0.113,28.61,-80.6,9.788,0.054,4.197e-6,-0.944,0.021,2.632,0.793,0.812,0.003,1112.946,940.314,2.248,0.21,8.055e6,0,4.345,0.357,0.357,0.308,0.006,0.043,0.006,0.013,-1.613e-4,0,0,0,0,-1.376e-4,0.009,0.077,0.005,85.443,0.012,2.219,5.498,849.621,334.631,0.05,0.799
11.168,1465.311,69.566,-11.41,69.644,11.411,45.037,0.014,45.037,0.017,3.299,0.108,28.61,-80.6,9.788,0.064,3.079e-6,-0.909,0.018,2.632,0.793,0.812,0.003,1112.79,940.314,2.246,0.209,7.987e6,0,4.277,0.357,0.357,0.308,0.006,0.043,0.007,0.016,1.955e-4,0,0,0,0,-1.298e-4,0.009,0.077,0.005,85.397,0.014,2.224,5.475,849.25,334.617,0.05,0.8
11.218,1468.775,68.996,-11.386,69.075,11.387,45.202,0.014,45.202,0.017,3.294,0.091,28.61,-80.6,9.788,0.098,3.175e-6,-0.827,0.011,2.632,0.793,0.812,0.003,1112.366,940.314,2.24,0.207,7.92e6,0,4.21,0.357,0.357,0.308,0.006,0.043,0.011,0.024,-1e-4,0,0,0,0,-1.093e-4,0.009,0.077,0.005,85.353,0.015,2.194,5.453,848.881,334.603,0.05,0.802
11.268,1472.211,68.428,-11.362,68.507,11.362,45.366,0.014,45.366,0.017,3.29,0.077,28.61,-80.6,9.788,0.125,3.59e-6,-0.763,0.008,2.632,0.793,0.812,0.003,1112.027,940.314,2.236,0.205,7.852e6,0,4.143,0.358,0.358,0.309,0.006,0.043,0.014,0.031,-4.595e-4,0,0,0,0,-9.458e-5,0.009,0.077,0.005,85.313,0.017,2.17,5.431,848.516,334.59,0.05,0.805
11.318,1475.618,67.86,-11.339,67.94,11.339,45.531,0.014,45.531,0.018,3.287,0.049,28.61,-80.6,9.788,0.185,3.202e-6,-0.624,0.007,2.632,0.793,0.812,0.003,1111.326,940.314,2.227,0.203,7.785e6,0,4.077,0.358,0.358,0.309,0.006,0.043,0.02,0.046,-3.024e-4,0,0,0,0,-6.421e-5,0.009,0.077,0.005,85.279,0.02,2.097,5.408,848.154,334.576,0.05,0.808
11.368,1478.997,67.294,-11.316,67.374,11.316,45.695,0.014,45.695,0.018,3.284,0.03,28.61,-80.6,9.788,0.224,3.457e-6,-0.498,0.006,2.632,0.793,0.812,0.003,1110.863,940.314,2.221,0.202,7.718e6,0,4.012,0.358,0.358,0.31,0.006,0.043,0.025,0.055,1.199e-5,0,0,0,0,-4.162e-5,0.009,0.077,0.005,85.25,0.023,2.043,5.387,847.794,334.563,0.05,0.811
11.418,1482.347,66.728,-11.292,66.809,11.292,45.859,0.014,45.859,0.018,3.284,0.025,28.61,-80.6,9.788,0.236,3.568e-6,-0.276,0.006,2.632,0.793,0.812,0.003,1110.689,940.314,2.218,0.2,7.651e6,0,3.947,0.359,0.359,0.31,0.006,0.043,0.026,0.058,-1.872e-4,0,0,0,0,-1.302e-5,0.009,0.077,0.005,85.231,0.026,2.005,5.365,847.438,334.55,0.05,0.813
11.468,1485.67,66.165,-11.264,66.246,11.265,46.023,0.014,46.023,0.018,3.281,0.061,28.61,-80.6,9.788,0.157,3.623e-6,-0.191,0.005,2.632,0.793,0.812,0.003,1111.519,940.314,2.229,0.198,7.585e6,0,3.884,0.359,0.359,0.31,0.006,0.043,0.017,0.038,-3.475e-4,0,0,0,0,-6.308e-6,0.008,0.077,0.005,85.22,0.03,2.071,5.343,847.084,334.537,0.05,0.815
11.518,1488.964,65.602,-11.245,65.684,11.245,46.187,0.014,46.187,0.018,3.279,0.006,28.61,-80.6,9.788,0.277,3.489e-6,-0.025,0.007,2.632,0.793,0.812,0.003,1110.165,940.314,2.212,0.197,7.517e6,0,3.82,0.359,0.36,0.311,0.006,0.043,0.031,0.068,3.471e-4,0,0,0,0,-1.143e-7,0.008,0.077,0.005,85.214,0.033,1.893,5.322,846.734,334.524,0.05,0.816
11.568,1492.23,65.04,-11.222,65.123,11.222,46.351,0.015,46.351,0.018,3.28,0.016,28.61,-80.6,9.788,0.326,3.484e-6,0.216,0.006,2.632,0.793,0.812,0.003,1109.603,940.314,2.204,0.195,7.45e6,0,3.757,0.36,0.36,0.311,0.006,0.043,0.036,0.08,3.687e-4,0,0,0,0,8.37e-6,0.008,0.077,0.005,85.219,0.037,1.787,5.301,846.387,334.511,0.05,0.818
11.618,1495.468,64.48,-11.196,64.563,11.196,46.515,0.015,46.515,0.018,3.28,0.019,28.61,-80.6,9.788,0.248,3.393e-6,0.396,0.005,2.632,0.793,0.812,0.003,1110.41,940.314,2.215,0.193,7.385e6,0,3.695,0.36,0.36,0.312,0.006,0.043,0.027,0.061,-3.114e-4,0,0,0,0,2.873e-5,0.008,0.077,0.005,85.234,0.04,1.816,5.279,846.042,334.498,0.05,0.82
11.668,1498.678,63.921,-11.171,64.005,11.171,46.679,0.015,46.679,0.018,3.278,0.039,28.61,-80.6,9.788,0.199,3.603e-6,0.549,0.006,2.632,0.793,0.812,0.003,1110.912,940.314,2.221,0.192,7.319e6,0,3.633,0.36,0.361,0.312,0.006,0.043,0.022,0.049,4.184e-4,0,0,0,0,5.616e-5,0.008,0.077,0.005,85.258,0.042,1.801,5.259,845.701,334.486,0.05,0.821
11.718,1501.86,63.363,-11.145,63.447,11.145,46.843,0.015,46.843,0.018,3.276,0.07,28.61,-80.6,9.788,0.12,2.952e-6,0.662,0.008,2.632,0.793,0.812,0.003,1111.74,940.314,2.232,0.19,7.254e6,0,3.573,0.361,0.361,0.313,0.005,0.043,0.013,0.03,-1.541e-4,0,0,0,0,8.299e-5,0.008,0.077,0.005,85.288,0.044,1.813,5.238,845.372,334.473,0.05,0.823
11.768,1505.014,62.806,-11.118,62.891,11.119,47.007,0.015,47.007,0.018,3.271,0.12,28.61,-80.6,9.788,0.007,3.629e-6,-0.687,0.114,2.632,0.793,0.812,0.003,1112.971,940.314,2.248,0.188,7.189e6,0,3.513,0.361,0.361,0.313,0.005,0.043,8.021e-4,0.002,-2.847e-4,0,0,0,0,-9.081e-5,0.008,0.077,0.005,85.323,0.046,1.876,5.217,845.052,334.461,0.05,0.825
11.818,1508.141,62.251,-11.093,62.336,11.094,47.17,0.015,47.17,0.019,3.264,0.157,28.61,-80.6,9.788,0.11,3.536e-6,-0.652,0.008,2.632,0.793,0.812,0.003,1111.789,940.314,2.233,0.187,7.124e6,0,3.455,0.362,0.362,0.313,0.005,0.043,0.012,0.026,-1.527e-4,0,0,0,0,-8.338e-5,0.008,0.077,0.005,85.357,0.046,1.912,5.197,844.736,334.448,0.05,0.827
11.868,1511.239,61.697,-11.07,61.783,11.071,47.333,0.015,47.333,0.019,3.256,0.169,28.61,-80.6,9.788,0.147,3.645e-6,-0.569,0.004,2.632,0.793,0.812,0.003,1111.342,940.314,2.227,0.185,7.059e6,0,3.396,0.362,0.362,0.314,0.005,0.043,0.016,0.036,4.486e-4,0,0,0,0,-6.466e-5,0.008,0.077,0.005,85.387,0.046,1.881,5.177,844.422,334.436,0.05,0.829
11.918,1514.31,61.144,-11.046,61.23,11.048,47.496,0.016,47.496,0.019,3.247,0.183,28.61,-80.6,9.788,0.192,3.566e-6,-0.483,0.004,2.632,0.793,0.812,0.003,1110.806,940.314,2.22,0.183,6.995e6,0,3.338,0.362,0.362,0.314,0.005,0.043,0.021,0.047,-2.931e-4,0,0,0,0,-4.734e-5,0.008,0.077,0.005,85.414,0.046,1.864,5.157,844.112,334.424,0.05,0.831
11.968,1517.354,60.592,-11.023,60.679,11.025,47.658,0.016,47.658,0.019,3.237,0.205,28.61,-80.6,9.788,0.259,3.532e-6,-0.324,0.004,2.632,0.793,0.812,0.003,1110.051,940.314,2.21,0.182,6.93e6,0,3.282,0.363,0.363,0.315,0.005,0.043,0.029,0.063,-4.797e-4,0,0,0,0,-2.171e-5,0.008,0.077,0.005,85.434,0.045,1.878,5.137,843.804,334.412,0.05,0.833
12.018,1520.37,60.042,-11.002,60.128,11.004,47.819,0.016,47.819,0.019,3.227,0.192,28.61,-80.6,9.788,0.235,3.487e-6,-0.186,0.005,2.632,0.793,0.812,0.003,1110.273,940.314,2.213,0.18,6.865e6,0,3.224,0.363,0.363,0.315,0.005,0.043,0.026,0.057,4.577e-4,0,0,0,0,-7.315e-6,0.008,0.077,0.005,85.447,0.043,1.802,5.118,843.498,334.4,0.05,0.835
12.068,1523.358,59.492,-10.98,59.579,10.982,47.98,0.016,47.98,0.019,3.218,0.207,28.61,-80.6,9.788,0.284,3.51e-6,-0.05,0.004,2.632,0.793,0.812,0.003,1109.711,940.314,2.206,0.179,6.801e6,0,3.169,0.363,0.364,0.316,0.005,0.043,0.031,0.069,2.984e-4,0,0,0,0,-5.416e-7,0.008,0.077,0.005,85.453,0.041,1.81,5.098,843.196,334.388,0.05,0.837
12.118,1526.319,58.944,-10.957,59.031,10.959,48.141,0.016,48.141,0.019,3.206,0.235,28.61,-80.6,9.787,0.369,3.564e-6,0.156,0.004,2.632,0.793,0.812,0.003,1108.765,940.314,2.193,0.177,6.738e6,0,3.114,0.364,0.364,0.316,0.005,0.043,0.041,0.091,-2.505e-4,0,0,0,0,5.342e-6,0.008,0.077,0.005,85.45,0.038,1.867,5.079,842.896,334.377,0.05,0.838
12.168,1529.252,58.396,-10.935,58.484,10.938,48.301,0.016,48.301,0.019,3.195,0.241,28.61,-80.6,9.787,0.396,3.38e-6,0.357,0.003,2.632,0.793,0.812,0.003,1108.451,940.314,2.189,0.175,6.674e6,0,3.06,0.364,0.364,0.317,0.005,0.043,0.044,0.097,1.862e-4,0,0,0,0,2.838e-5,0.007,0.077,0.005,85.437,0.035,1.872,5.06,842.599,334.365,0.05,0.84
12.218,1532.158,57.85,-10.913,57.937,10.916,48.461,0.016,48.461,0.019,3.182,0.266,28.61,-80.6,9.787,0.477,3.738e-6,0.599,0.005,2.632,0.793,0.812,0.003,1107.575,940.314,2.178,0.174,6.611e6,0,3.007,0.365,0.365,0.317,0.005,0.043,0.054,0.117,-4.846e-4,0,0,0,0,8.137e-5,0.007,0.077,0.005,85.414,0.032,1.944,5.041,842.305,334.354,0.05,0.841
12.268,1535.037,57.305,-10.892,57.392,10.895,48.619,0.017,48.619,0.02,3.168,0.28,28.61,-80.6,9.787,0.526,3.397e-6,0.881,0.006,2.632,0.793,0.812,0.003,1107.03,940.314,2.171,0.172,6.549e6,0,2.954,0.365,0.365,0.318,0.005,0.043,0.059,0.129,-4.915e-4,0,0,0,0,1.793e-4,0.007,0.077,0.005,85.377,0.029,1.997,5.022,842.014,334.342,0.05,0.843
12.318,1537.889,56.761,-10.872,56.848,10.876,48.777,0.017,48.777,0.02,3.154,0.271,28.61,-80.6,9.787,0.512,3.222e-6,1.154,0.006,2.632,0.793,0.812,0.003,1107.146,940.314,2.172,0.17,6.485e6,0,2.901,0.365,0.366,0.318,0.005,0.042,0.058,0.125,2.024e-4,0,0,0,0,3.134e-4,0.007,0.077,0.005,85.326,0.026,1.998,5.004,841.725,334.331,0.05,0.844
12.368,1540.713,56.218,-10.853,56.305,10.856,48.935,0.017,48.935,0.02,3.141,0.262,28.61,-80.599,9.787,0.499,2.92e-6,1.417,0.006,2.632,0.793,0.812,0.003,1107.256,940.314,2.174,0.169,6.422e6,0,2.848,0.366,0.366,0.319,0.005,0.042,0.056,0.122,2.142e-4,0,0,0,0,4.819e-4,0.007,0.077,0.005,85.261,0.023,2.012,4.985,841.439,334.32,0.05,0.846
12.418,1543.511,55.676,-10.832,55.763,10.836,49.091,0.017,49.091,0.02,3.128,0.274,28.61,-80.599,9.787,0.543,4.186e-6,1.665,0.008,2.632,0.793,0.812,0.003,1106.766,940.314,2.167,0.167,6.36e6,0,2.798,0.366,0.367,0.319,0.005,0.042,0.061,0.132,7.023e-5,0,0,0,0,6.786e-4,0.007,0.077,0.005,85.184,0.02,2.095,4.967,841.156,334.309,0.05,0.847
12.468,1546.281,55.135,-10.811,55.222,10.815,49.247,0.017,49.247,0.02,3.113,0.293,28.61,-80.599,9.787,0.611,3.027e-6,1.98,0.007,2.632,0.793,0.812,0.003,1106.046,940.314,2.158,0.166,6.299e6,0,2.748,0.367,0.367,0.319,0.005,0.042,0.07,0.149,-1.054e-4,0,0,0,0,9.77e-4,0.007,0.077,0.005,85.093,0.018,2.213,4.949,840.876,334.298,0.05,0.849
12.518,1549.024,54.594,-10.793,54.682,10.796,49.403,0.017,49.403,0.02,3.099,0.279,28.61,-80.599,9.787,0.58,4.558e-6,2.253,0.009,2.632,0.793,0.812,0.003,1106.335,940.314,2.162,0.164,6.236e6,0,2.697,0.367,0.367,0.32,0.005,0.042,0.066,0.14,5.577e-5,0,0,0,0,0.001,0.007,0.077,0.005,84.987,0.016,2.246,4.931,840.598,334.287,0.05,0.852
