# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
39.63,179.458,-36.249,114.424,36.25,114.428,14.85,0.025,14.85,0.097,1.93,1.02,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.107,4.133e6,0,274.207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.229,13.833,992.197,339.682,0.001,0.823
39.631,179.411,-36.103,113.436,36.104,113.441,14.848,0.025,14.848,0.097,1.931,1.015,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.107,4.117e6,0,272.027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.23,13.834,992.203,339.682,0.001,0.824
39.633,179.365,-35.957,112.449,35.958,112.453,14.845,0.025,14.845,0.097,1.932,1.009,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.106,4.1e6,0,269.848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.231,13.834,992.208,339.682,0.001,0.824
39.634,179.317,-35.81,111.461,35.812,111.466,14.843,0.025,14.843,0.097,1.934,1.004,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.106,4.084e6,0,267.668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.232,13.834,992.214,339.682,0.001,0.825
39.635,179.27,-35.663,110.474,35.664,110.479,14.84,0.025,14.84,0.097,1.935,0.999,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.105,4.067e6,0,265.489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.233,13.834,992.219,339.683,0.001,0.825
39.637,179.222,-35.515,109.487,35.516,109.492,14.837,0.025,14.837,0.097,1.936,0.993,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.105,4.05e6,0,263.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.233,13.835,992.225,339.683,0.001,0.826
39.638,179.173,-35.366,108.5,35.368,108.505,14.835,0.025,14.835,0.097,1.938,0.988,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.105,4.033e6,0,261.131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.234,13.835,992.23,339.683,0.001,0.827
39.64,179.124,-35.217,107.513,35.219,107.518,14.832,0.025,14.832,0.097,1.939,0.982,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.104,4.016e6,0,258.953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.235,13.835,992.236,339.683,0.001,0.827
39.641,179.075,-35.068,106.527,35.069,106.531,14.829,0.025,14.829,0.097,1.941,0.977,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.104,3.999e6,0,256.775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,2.236,13.836,992.242,339.683,0.001,0.827
39.642,179.025,-34.917,105.54,34.918,105.544,14.827,0.025,14.827,0.097,1.942,0.971,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.103,3.982e6,0,254.597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.237,13.836,992.248,339.684,0.001,0.828
39.644,178.975,-34.766,104.553,34.767,104.558,14.824,0.025,14.824,0.097,1.943,0.966,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.103,3.965e6,0,252.419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.238,13.836,992.253,339.684,0.001,0.828
39.645,178.924,-34.615,103.567,34.616,103.572,14.821,0.025,14.821,0.097,1.945,0.961,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.102,3.947e6,0,250.242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.239,13.837,992.259,339.684,0.001,0.828
39.647,178.873,-34.462,102.581,34.463,102.585,14.818,0.025,14.818,0.097,1.946,0.955,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.102,3.93e6,0,248.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.24,13.837,992.265,339.684,0.001,0.829
39.648,178.821,-34.309,101.595,34.311,101.599,14.815,0.025,14.815,0.097,1.948,0.95,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.101,3.912e6,0,245.888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.241,13.837,992.271,339.684,0.002,0.829
39.65,178.768,-34.156,100.609,34.157,100.613,14.812,0.025,14.812,0.097,1.949,0.944,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.101,3.895e6,0,243.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.242,13.838,992.277,339.685,0.002,0.829
39.651,178.716,-34.001,99.623,34.003,99.627,14.809,0.025,14.809,0.097,1.951,0.939,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.101,3.877e6,0,241.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.244,13.838,992.283,339.685,0.002,0.83
39.653,178.662,-33.846,98.637,33.848,98.642,14.806,0.025,14.806,0.098,1.952,0.933,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.1,3.86e6,0,239.359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.244,13.838,992.29,339.685,0.002,0.831
39.655,178.609,-33.691,97.652,33.692,97.656,14.803,0.025,14.803,0.098,1.953,0.927,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.1,3.842e6,0,237.183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.245,13.839,992.296,339.685,0.002,0.831
39.656,178.554,-33.534,96.666,33.536,96.67,14.8,0.025,14.8,0.098,1.955,0.921,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.099,3.824e6,0,235.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.246,13.839,992.302,339.685,0.002,0.832
39.658,178.499,-33.377,95.681,33.379,95.685,14.796,0.025,14.797,0.098,1.956,0.915,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.099,3.806e6,0,232.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.247,13.839,992.309,339.686,0.002,0.832
39.659,178.444,-33.219,94.696,33.221,94.7,14.793,0.025,14.793,0.098,1.958,0.909,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.098,3.788e6,0,230.658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.248,13.84,992.315,339.686,0.002,0.833
39.661,178.388,-33.061,93.711,33.062,93.715,14.79,0.025,14.79,0.098,1.959,0.902,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.098,3.77e6,0,228.484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.249,13.84,992.322,339.686,0.002,0.834
39.663,178.331,-32.902,92.726,32.903,92.73,14.787,0.025,14.787,0.098,1.961,0.896,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.097,3.752e6,0,226.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.25,13.84,992.328,339.686,0.002,0.834
39.665,178.274,-32.742,91.741,32.743,91.745,14.783,0.025,14.783,0.098,1.963,0.89,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.097,3.734e6,0,224.136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.251,13.841,992.335,339.686,0.002,0.835
39.666,178.216,-32.581,90.756,32.582,90.761,14.78,0.025,14.78,0.098,1.964,0.884,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.096,3.716e6,0,221.962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.252,13.841,992.341,339.687,0.002,0.835
39.668,178.157,-32.419,89.772,32.421,89.776,14.776,0.025,14.776,0.098,1.966,0.878,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.096,3.697e6,0,219.789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.253,13.842,992.348,339.687,0.002,0.836
39.67,178.098,-32.257,88.788,32.258,88.792,14.773,0.025,14.773,0.098,1.967,0.872,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.095,3.679e6,0,217.617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.254,13.842,992.355,339.687,0.002,0.836
39.672,178.039,-32.094,87.804,32.095,87.808,14.769,0.025,14.769,0.098,1.969,0.866,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.095,3.66e6,0,215.444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.255,13.842,992.362,339.687,0.002,0.837
39.674,177.978,-31.93,86.82,31.931,86.824,14.765,0.025,14.765,0.098,1.971,0.86,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.094,3.641e6,0,213.272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.256,13.843,992.369,339.688,0.002,0.837
39.676,177.917,-31.765,85.836,31.767,85.84,14.761,0.025,14.761,0.098,1.972,0.854,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.094,3.623e6,0,211.101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.257,13.843,992.376,339.688,0.002,0.838
39.678,177.855,-31.6,84.852,31.601,84.857,14.758,0.025,14.758,0.098,1.974,0.848,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.094,3.604e6,0,208.929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.258,13.844,992.383,339.688,0.002,0.838
39.68,177.793,-31.433,83.869,31.435,83.873,14.754,0.025,14.754,0.098,1.976,0.842,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.093,3.585e6,0,206.758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.259,13.844,992.391,339.688,0.002,0.838
39.682,177.729,-31.266,82.886,31.267,82.89,14.75,0.025,14.75,0.098,1.977,0.836,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.093,3.566e6,0,204.588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.26,13.844,992.398,339.689,0.002,0.839
39.684,177.665,-31.098,81.903,31.099,81.907,14.746,0.025,14.746,0.098,1.979,0.83,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.092,3.547e6,0,202.418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.262,13.845,992.405,339.689,0.002,0.839
39.686,177.601,-30.929,80.92,30.93,80.924,14.741,0.025,14.741,0.098,1.981,0.824,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.092,3.527e6,0,200.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.263,13.845,992.413,339.689,0.002,0.839
39.688,177.535,-30.759,79.937,30.76,79.941,14.737,0.025,14.737,0.098,1.982,0.818,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.091,3.508e6,0,198.079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.264,13.846,992.42,339.689,0.002,0.839
39.69,177.469,-30.588,78.955,30.59,78.959,14.733,0.025,14.733,0.098,1.984,0.812,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.091,3.489e6,0,195.911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.265,13.846,992.428,339.69,0.002,0.839
39.692,177.402,-30.417,77.972,30.418,77.977,14.729,0.025,14.729,0.098,1.986,0.806,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.09,3.469e6,0,193.742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.266,13.846,992.436,339.69,0.002,0.84
39.694,177.334,-30.244,76.99,30.245,76.995,14.724,0.025,14.724,0.098,1.988,0.8,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.09,3.449e6,0,191.574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.268,13.847,992.444,339.69,0.002,0.84
39.697,177.265,-30.07,76.009,30.072,76.013,14.72,0.025,14.72,0.098,1.989,0.794,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.089,3.43e6,0,189.407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.269,13.847,992.452,339.69,0.002,0.84
39.699,177.195,-29.896,75.027,29.897,75.031,14.715,0.025,14.715,0.098,1.991,0.788,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.089,3.41e6,0,187.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.27,13.848,992.46,339.691,0.002,0.84
39.701,177.124,-29.72,74.046,29.721,74.05,14.71,0.025,14.71,0.098,1.993,0.782,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.088,3.39e6,0,185.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.271,13.848,992.468,339.691,0.002,0.841
39.704,177.053,-29.544,73.065,29.545,73.069,14.705,0.025,14.705,0.098,1.995,0.783,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.087,3.37e6,0,182.908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.275,13.849,992.476,339.691,0.002,0.841
39.706,176.98,-29.366,72.084,29.367,72.088,14.7,0.025,14.7,0.098,1.997,0.789,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.087,3.349e6,0,180.743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.281,13.849,992.485,339.691,0.002,0.841
39.709,176.907,-29.187,71.103,29.189,71.107,14.695,0.025,14.695,0.098,1.999,0.796,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.086,3.329e6,0,178.579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.287,13.85,992.493,339.692,0.003,0.842
39.711,176.832,-29.008,70.123,29.009,70.127,14.69,0.025,14.69,0.098,2.001,0.802,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.086,3.308e6,0,176.415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.293,13.85,992.502,339.692,0.003,0.843
39.714,176.756,-28.827,69.142,28.828,69.147,14.685,0.025,14.685,0.098,2.003,0.809,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.085,3.288e6,0,174.251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.3,13.851,992.511,339.692,0.003,0.843
39.717,176.68,-28.645,68.163,28.647,68.167,14.68,0.025,14.68,0.098,2.005,0.815,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.085,3.267e6,0,172.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.306,13.851,992.519,339.693,0.003,0.843
39.719,176.602,-28.462,67.183,28.464,67.188,14.674,0.025,14.674,0.098,2.008,0.821,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.084,3.246e6,0,169.926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.312,13.852,992.528,339.693,0.003,0.844
39.722,176.523,-28.278,66.204,28.28,66.209,14.669,0.025,14.669,0.098,2.01,0.828,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.084,3.225e6,0,167.765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.319,13.852,992.538,339.693,0.003,0.844
39.725,176.443,-28.093,65.225,28.095,65.23,14.663,0.025,14.663,0.098,2.012,0.834,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.083,3.204e6,0,165.604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.326,13.853,992.547,339.694,0.003,0.845
39.728,176.362,-27.906,64.246,27.908,64.251,14.657,0.025,14.657,0.098,2.015,0.841,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.083,3.183e6,0,163.444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.333,13.853,992.556,339.694,0.003,0.845
39.731,176.279,-27.719,63.267,27.721,63.273,14.651,0.025,14.651,0.098,2.017,0.847,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.082,3.162e6,0,161.284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.34,13.854,992.566,339.694,0.003,0.845
39.734,176.196,-27.53,62.289,27.532,62.295,14.645,0.025,14.645,0.098,2.02,0.854,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.082,3.14e6,0,159.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.347,13.854,992.575,339.695,0.003,0.846
39.737,176.111,-27.34,61.311,27.342,61.317,14.639,0.025,14.639,0.098,2.022,0.86,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.081,3.119e6,0,156.967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.354,13.855,992.585,339.695,0.003,0.846
39.74,176.024,-27.149,60.334,27.151,60.34,14.632,0.025,14.632,0.099,2.025,0.867,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.08,3.097e6,0,154.809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.362,13.855,992.595,339.695,0.003,0.846
39.743,175.936,-26.956,59.357,26.958,59.363,14.626,0.025,14.626,0.099,2.028,0.873,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.08,3.075e6,0,152.653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.369,13.856,992.605,339.696,0.003,0.847
39.747,175.847,-26.762,58.38,26.764,58.386,14.619,0.025,14.619,0.099,2.031,0.88,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.079,3.053e6,0,150.497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.377,13.856,992.616,339.696,0.003,0.847
39.75,175.756,-26.567,57.403,26.569,57.41,14.612,0.025,14.612,0.099,2.034,0.887,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.079,3.03e6,0,148.341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.385,13.857,992.626,339.696,0.003,0.847
39.754,175.664,-26.37,56.427,26.373,56.434,14.605,0.025,14.605,0.099,2.037,0.892,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.078,3.008e6,0,146.187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.393,13.858,992.637,339.697,0.003,0.848
39.757,175.57,-26.172,55.451,26.175,55.458,14.598,0.025,14.598,0.099,2.04,0.887,28.61,-80.6,9.792,NaN,NaN,NaN,NaN,2.207,0.658,NaN,NaN,NaN,NaN,NaN,0.078,2.985e6,0,144.033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.397,13.858,992.648,339.697,0.004,0.848
