# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
11.044,1318.348,54.149,-10.888,54.198,10.888,34.097,0.007,34.097,0.012,2.287,0.036,28.61,-80.6,9.788,0.178,5.262e-6,-2.743,0.001,2.505,0.7,0.676,0.002,1102.198,949.617,1.982,0.162,6.284e6,0,2.751,0.372,0.372,0.318,0.002,0.052,0.019,0.039,9.722e-5,0,0,0,0,-0.002,0.007,0.077,0.005,85.576,0.017,1.733,6.431,864.883,335.196,0.05,0.715
11.094,1321.041,53.606,-10.868,53.654,10.868,34.211,0.007,34.211,0.012,2.286,0.027,28.61,-80.6,9.788,0.212,3.538e-6,-2.624,0.002,2.505,0.7,0.676,0.002,1101.835,949.617,1.977,0.16,6.22e6,0,2.699,0.372,0.372,0.318,0.002,0.052,0.023,0.047,-4.812e-4,0,0,0,0,-0.002,0.007,0.077,0.005,85.442,0.016,1.788,6.413,864.596,335.185,0.05,0.717
11.144,1323.708,53.063,-10.849,53.112,10.849,34.325,0.007,34.325,0.013,2.285,0.007,28.61,-80.6,9.788,0.283,3.71e-6,-2.502,0.002,2.505,0.7,0.676,0.002,1101.092,949.617,1.967,0.159,6.157e6,0,2.648,0.373,0.373,0.319,0.002,0.052,0.031,0.062,2.421e-4,0,0,0,0,-0.002,0.007,0.077,0.005,85.313,0.015,1.801,6.396,864.312,335.175,0.05,0.719
11.194,1326.348,52.521,-10.832,52.57,10.832,34.44,0.008,34.44,0.013,2.285,0.02,28.61,-80.6,9.788,0.378,4.224e-6,-2.338,0.002,2.505,0.7,0.676,0.002,1100.142,949.617,1.955,0.157,6.093e6,0,2.598,0.373,0.373,0.319,0.002,0.052,0.041,0.082,2.948e-4,0,0,0,0,-0.001,0.007,0.077,0.005,85.192,0.015,1.783,6.379,864.032,335.164,0.05,0.721
11.244,1328.96,51.979,-10.814,52.03,10.815,34.554,0.008,34.554,0.013,2.287,0.051,28.61,-80.6,9.788,0.485,3.254e-6,-2.128,0.002,2.505,0.7,0.676,0.002,1099.076,949.617,1.941,0.156,6.029e6,0,2.548,0.374,0.374,0.32,0.002,0.052,0.053,0.105,8.511e-5,0,0,0,0,-0.001,0.007,0.077,0.005,85.08,0.014,1.743,6.362,863.754,335.154,0.05,0.722
11.294,1331.546,51.439,-10.792,51.49,10.792,34.668,0.008,34.668,0.013,2.289,0.022,28.61,-80.6,9.788,0.4,3.407e-6,-1.91,0.001,2.505,0.7,0.676,0.002,1099.881,949.617,1.951,0.154,5.966e6,0,2.498,0.374,0.374,0.32,0.002,0.052,0.044,0.087,-1.158e-4,0,0,0,0,-0.001,0.007,0.077,0.005,84.98,0.014,1.868,6.345,863.479,335.144,0.05,0.724
11.344,1334.104,50.9,-10.772,50.952,10.772,34.783,0.008,34.783,0.013,2.29,0.009,28.61,-80.6,9.788,0.363,3.971e-6,-1.738,0.002,2.505,0.7,0.676,0.002,1100.218,949.617,1.956,0.152,5.903e6,0,2.449,0.375,0.375,0.321,0.002,0.052,0.039,0.078,4.365e-4,0,0,0,0,-8.809e-4,0.007,0.077,0.005,84.889,0.014,1.939,6.328,863.207,335.134,0.05,0.726
11.394,1336.636,50.362,-10.753,50.414,10.753,34.897,0.008,34.897,0.013,2.29,0.018,28.61,-80.6,9.788,0.399,3.097e-6,-1.567,0.002,2.505,0.7,0.676,0.002,1099.84,949.617,1.951,0.151,5.84e6,0,2.401,0.375,0.375,0.321,0.002,0.052,0.044,0.085,2.794e-4,0,0,0,0,-7.315e-4,0.006,0.077,0.005,84.806,0.014,1.934,6.312,862.937,335.124,0.05,0.728
11.444,1339.14,49.825,-10.732,49.878,10.732,35.012,0.008,35.012,0.013,2.291,0.011,28.61,-80.6,9.788,0.305,2.188e-6,-1.405,0.003,2.505,0.7,0.676,0.002,1100.744,949.617,1.963,0.149,5.778e6,0,2.353,0.376,0.376,0.322,0.002,0.052,0.033,0.066,-3.947e-4,0,0,0,0,-6.007e-4,0.006,0.077,0.005,84.732,0.013,2.036,6.296,862.671,335.114,0.05,0.729
11.494,1341.618,49.289,-10.713,49.342,10.713,35.126,0.008,35.126,0.013,2.29,0.005,28.61,-80.6,9.788,0.33,3.367e-6,-1.273,0.002,2.505,0.7,0.676,0.002,1100.474,949.617,1.959,0.148,5.715e6,0,2.306,0.376,0.376,0.322,0.002,0.052,0.036,0.071,-2.532e-4,0,0,0,0,-5.038e-4,0.006,0.077,0.005,84.665,0.013,2.027,6.279,862.407,335.104,0.05,0.731
11.544,1344.069,48.754,-10.691,48.807,10.691,35.241,0.008,35.241,0.013,2.289,0.041,28.61,-80.6,9.788,0.195,3.605e-6,-1.156,0.003,2.505,0.7,0.676,0.002,1101.798,949.617,1.976,0.146,5.654e6,0,2.259,0.377,0.377,0.323,0.002,0.052,0.021,0.042,-3.812e-4,0,0,0,0,-4.238e-4,0.006,0.077,0.005,84.604,0.013,2.148,6.264,862.147,335.095,0.05,0.732
11.594,1346.494,48.22,-10.669,48.274,10.669,35.355,0.008,35.355,0.013,2.286,0.083,28.61,-80.6,9.788,0.031,3.449e-6,-1.11,0.017,2.505,0.7,0.676,0.002,1103.457,949.617,1.998,0.145,5.593e6,0,2.214,0.377,0.377,0.323,0.002,0.052,0.003,0.007,-3.028e-4,0,0,0,0,-3.992e-4,0.006,0.077,0.005,84.548,0.014,2.29,6.248,861.889,335.085,0.05,0.734
11.644,1348.891,47.687,-10.653,47.741,10.653,35.47,0.008,35.47,0.013,2.283,0.052,28.61,-80.6,9.788,0.153,3.99e-6,-1.081,0.004,2.505,0.7,0.676,0.002,1102.181,949.617,1.981,0.143,5.529e6,0,2.167,0.378,0.378,0.324,0.002,0.052,0.016,0.033,3.687e-4,0,0,0,0,-3.875e-4,0.006,0.077,0.005,84.493,0.014,2.187,6.232,861.634,335.076,0.05,0.735
11.694,1351.262,47.154,-10.638,47.209,10.638,35.584,0.008,35.584,0.013,2.281,0.018,28.61,-80.6,9.788,0.292,3.38e-6,-0.99,0.003,2.505,0.7,0.676,0.002,1100.763,949.617,1.963,0.141,5.466e6,0,2.122,0.378,0.378,0.325,0.002,0.052,0.032,0.062,-2.681e-4,0,0,0,0,-3.328e-4,0.006,0.077,0.005,84.441,0.015,2.066,6.217,861.381,335.066,0.05,0.737
11.744,1353.607,46.623,-10.62,46.679,10.62,35.698,0.008,35.698,0.013,2.28,0.027,28.61,-80.6,9.788,0.256,3.229e-6,-0.88,0.003,2.505,0.7,0.676,0.002,1101.099,949.617,1.967,0.14,5.404e6,0,2.077,0.379,0.379,0.325,0.002,0.052,0.028,0.054,1.823e-4,0,0,0,0,-2.687e-4,0.006,0.077,0.005,84.394,0.016,2.086,6.202,861.132,335.057,0.05,0.738
11.794,1355.925,46.092,-10.599,46.149,10.599,35.812,0.008,35.812,0.014,2.278,0.06,28.61,-80.6,9.788,0.112,3.169e-6,-0.809,0.003,2.505,0.7,0.676,0.002,1102.534,949.617,1.986,0.138,5.343e6,0,2.033,0.379,0.379,0.326,0.002,0.052,0.012,0.024,3.642e-4,0,0,0,0,-2.324e-4,0.006,0.077,0.005,84.352,0.016,2.19,6.186,860.886,335.048,0.05,0.739
11.844,1358.216,45.563,-10.581,45.62,10.581,35.925,0.009,35.925,0.014,2.274,0.067,28.61,-80.6,9.788,0.078,3.533e-6,-0.778,0.003,2.505,0.7,0.676,0.002,1102.862,949.617,1.99,0.137,5.281e6,0,1.99,0.38,0.38,0.326,0.002,0.052,0.008,0.017,3.195e-4,0,0,0,0,-2.195e-4,0.006,0.077,0.005,84.313,0.017,2.2,6.172,860.642,335.039,0.05,0.74
11.894,1360.481,45.034,-10.566,45.092,10.566,36.039,0.009,36.039,0.014,2.272,0.037,28.61,-80.6,9.788,0.213,3.457e-6,-0.727,0.001,2.505,0.7,0.676,0.002,1101.469,949.617,1.972,0.135,5.218e6,0,1.946,0.38,0.38,0.327,0.002,0.052,0.023,0.045,-8.245e-5,0,0,0,0,-1.966e-4,0.006,0.077,0.005,84.275,0.018,2.074,6.157,860.401,335.03,0.05,0.742
11.944,1362.719,44.506,-10.547,44.564,10.547,36.153,0.009,36.153,0.014,2.269,0.061,28.61,-80.6,9.788,0.098,3.125e-6,-0.665,0.002,2.505,0.7,0.676,0.002,1102.619,949.617,1.987,0.133,5.157e6,0,1.904,0.381,0.381,0.328,0.002,0.052,0.01,0.021,-1.037e-4,0,0,0,0,-1.684e-4,0.006,0.077,0.005,84.24,0.018,2.143,6.142,860.163,335.021,0.05,0.743
11.994,1364.932,43.98,-10.529,44.038,10.529,36.266,0.009,36.266,0.014,2.266,0.073,28.61,-80.6,9.788,0.037,3.548e-6,-0.646,0.001,2.505,0.7,0.676,0.002,1103.224,949.617,1.995,0.132,5.096e6,0,1.862,0.382,0.382,0.328,0.002,0.052,0.004,0.008,9.855e-5,0,0,0,0,-1.625e-4,0.006,0.077,0.005,84.207,0.018,2.167,6.128,859.927,335.012,0.05,0.745
12.044,1367.117,43.454,-10.509,43.512,10.509,36.379,0.009,36.379,0.014,2.262,0.107,28.61,-80.6,9.788,0.137,3.623e-6,0.66,-1.499e-5,2.505,0.7,0.676,0.002,1102.184,949.617,1.981,0.13,5.036e6,0,1.821,0.382,0.382,0.329,0.002,0.052,0.015,0.029,-2.667e-4,0,0,0,0,1.734e-4,0.006,0.077,0.005,84.175,0.019,2.277,6.114,859.695,335.004,0.05,0.747
12.094,1369.277,42.929,-10.491,42.988,10.491,36.492,0.009,36.492,0.014,2.256,0.129,28.61,-80.6,9.788,0.257,3.188e-6,0.726,-2.89e-4,2.505,0.7,0.676,0.002,1100.959,949.617,1.965,0.129,4.976e6,0,1.781,0.383,0.383,0.329,0.002,0.052,0.028,0.054,-2.538e-4,0,0,0,0,2.152e-4,0.006,0.077,0.005,84.141,0.019,2.345,6.1,859.465,334.995,0.05,0.748
12.144,1371.41,42.405,-10.473,42.464,10.474,36.605,0.009,36.605,0.014,2.249,0.148,28.61,-80.6,9.788,0.365,3.247e-6,0.824,-5.75e-4,2.505,0.7,0.676,0.002,1099.874,949.617,1.951,0.127,4.916e6,0,1.742,0.383,0.383,0.33,0.002,0.051,0.04,0.078,-3.699e-4,0,0,0,0,2.835e-4,0.005,0.077,0.005,84.102,0.019,2.405,6.086,859.238,334.987,0.05,0.749
12.194,1373.517,41.881,-10.456,41.941,10.457,36.717,0.009,36.717,0.014,2.241,0.153,28.61,-80.6,9.788,0.404,3.045e-6,0.945,-4.747e-4,2.505,0.7,0.676,0.002,1099.479,949.617,1.946,0.126,4.855e6,0,1.702,0.384,0.384,0.331,0.002,0.051,0.044,0.085,2.571e-4,0,0,0,0,3.823e-4,0.005,0.077,0.005,84.058,0.019,2.417,6.072,859.014,334.979,0.05,0.751
12.244,1375.598,41.359,-10.441,41.419,10.442,36.829,0.009,36.829,0.014,2.234,0.147,28.61,-80.6,9.788,0.387,3.11e-6,1.063,-8.953e-4,2.505,0.7,0.676,0.002,1099.62,949.617,1.948,0.124,4.794e6,0,1.662,0.385,0.385,0.331,0.002,0.051,0.042,0.081,-4.34e-4,0,0,0,0,4.963e-4,0.005,0.077,0.005,84.008,0.019,2.391,6.059,858.793,334.97,0.05,0.752
12.294,1377.653,40.837,-10.425,40.898,10.426,36.94,0.009,36.94,0.014,2.226,0.144,28.61,-80.6,9.788,0.386,3.5e-6,1.176,-4.307e-4,2.505,0.7,0.676,0.002,1099.61,949.617,1.948,0.123,4.733e6,0,1.623,0.385,0.385,0.332,0.002,0.051,0.042,0.081,1.856e-4,0,0,0,0,6.225e-4,0.005,0.077,0.005,83.952,0.019,2.379,6.045,858.574,334.962,0.05,0.753
12.344,1379.682,40.316,-10.412,40.377,10.412,37.051,0.009,37.051,0.014,2.22,0.123,28.61,-80.6,9.788,0.287,3.373e-6,1.274,-5.425e-4,2.505,0.7,0.676,0.002,1100.568,949.617,1.96,0.121,4.672e6,0,1.584,0.386,0.386,0.333,0.002,0.051,0.031,0.06,3.26e-4,0,0,0,0,7.5e-4,0.005,0.077,0.005,83.89,0.02,2.3,6.032,858.358,334.954,0.05,0.754
12.394,1381.685,39.796,-10.396,39.858,10.396,37.162,0.009,37.162,0.014,2.213,0.133,28.61,-80.6,9.788,0.358,3.55e-6,1.358,-5.244e-4,2.505,0.7,0.676,0.002,1099.857,949.617,1.951,0.12,4.612e6,0,1.547,0.386,0.387,0.333,0.002,0.051,0.039,0.075,-4.79e-4,0,0,0,0,8.742e-4,0.005,0.077,0.005,83.824,0.02,2.344,6.019,858.145,334.946,0.05,0.755
12.444,1383.662,39.277,-10.382,39.339,10.383,37.273,0.009,37.273,0.014,2.207,0.116,28.61,-80.6,9.788,0.275,3.509e-6,1.447,-9.766e-4,2.505,0.7,0.676,0.002,1100.653,949.617,1.961,0.118,4.551e6,0,1.509,0.387,0.387,0.334,0.002,0.051,0.03,0.057,5.252e-5,0,0,0,0,0.001,0.005,0.077,0.005,83.754,0.02,2.282,6.006,857.935,334.939,0.05,0.756
12.494,1385.613,38.758,-10.366,38.82,10.367,37.383,0.01,37.383,0.015,2.201,0.123,28.61,-80.6,9.788,0.33,3.705e-6,1.523,-8.476e-4,2.505,0.7,0.676,0.002,1100.098,949.617,1.954,0.117,4.491e6,0,1.472,0.388,0.388,0.335,0.002,0.051,0.036,0.069,1.395e-4,0,0,0,0,0.001,0.005,0.077,0.005,83.68,0.021,2.317,5.994,857.728,334.931,0.05,0.758
12.544,1387.538,38.24,-10.352,38.303,10.352,37.493,0.01,37.493,0.015,2.195,0.125,28.61,-80.6,9.788,0.356,2.94e-6,1.612,-0.001,2.505,0.7,0.676,0.002,1099.827,949.617,1.951,0.115,4.431e6,0,1.436,0.388,0.389,0.336,0.002,0.051,0.039,0.074,2.235e-4,0,0,0,0,0.001,0.005,0.077,0.005,83.602,0.021,2.334,5.981,857.523,334.923,0.05,0.759
12.594,1389.437,37.723,-10.336,37.786,10.337,37.602,0.01,37.602,0.015,2.188,0.137,28.61,-80.6,9.788,0.441,3.068e-6,1.709,-8.491e-4,2.505,0.7,0.676,0.002,1098.987,949.617,1.94,0.113,4.372e6,0,1.401,0.389,0.389,0.336,0.002,0.051,0.048,0.092,-6.765e-5,0,0,0,0,0.002,0.005,0.077,0.005,83.519,0.021,2.391,5.969,857.321,334.916,0.05,0.76
12.644,1391.31,37.206,-10.323,37.27,10.324,37.712,0.01,37.712,0.015,2.182,0.127,28.61,-80.6,9.788,0.396,3.303e-6,1.813,-7.822e-4,2.505,0.7,0.676,0.002,1099.406,949.617,1.945,0.112,4.312e6,0,1.365,0.39,0.39,0.337,0.002,0.051,0.043,0.083,-4.447e-4,0,0,0,0,0.002,0.005,0.077,0.005,83.431,0.021,2.364,5.956,857.122,334.909,0.05,0.763
12.694,1393.157,36.691,-10.311,36.755,10.311,37.821,0.01,37.821,0.015,2.176,0.104,28.61,-80.6,9.788,0.257,3.247e-6,1.889,-0.001,2.505,0.7,0.676,0.002,1100.751,949.617,1.963,0.11,4.251e6,0,1.329,0.391,0.391,0.338,0.002,0.051,0.028,0.052,1.096e-4,0,0,0,0,0.002,0.005,0.077,0.005,83.338,0.021,2.276,5.944,856.925,334.901,0.05,0.765
12.744,1394.979,36.175,-10.3,36.24,10.3,37.929,0.01,37.929,0.015,2.171,0.073,28.61,-80.6,9.788,0.056,3.685e-6,1.923,-0.001,2.505,0.7,0.676,0.002,1102.773,949.617,1.989,0.109,4.19e6,0,1.293,0.391,0.391,0.339,0.002,0.051,0.006,0.01,3.326e-4,0,0,0,0,0.002,0.005,0.077,0.005,83.242,0.021,2.151,5.933,856.731,334.894,0.05,0.766
12.794,1396.775,35.661,-10.286,35.726,10.287,38.038,0.01,38.038,0.015,2.168,0.075,28.61,-80.6,9.788,0.074,3.408e-6,1.931,-4.746e-4,2.505,0.7,0.676,0.002,1102.572,949.617,1.986,0.107,4.131e6,0,1.26,0.392,0.392,0.339,0.002,0.051,0.008,0.013,1.8e-4,0,0,0,0,0.002,0.005,0.077,0.005,83.146,0.021,2.165,5.921,856.54,334.887,0.05,0.767
12.844,1398.545,35.147,-10.272,35.213,10.272,38.146,0.01,38.146,0.015,2.164,0.085,28.61,-80.6,9.788,0.163,2.784e-6,1.955,-6.067e-4,2.505,0.7,0.676,0.002,1101.642,949.617,1.974,0.106,4.072e6,0,1.227,0.393,0.393,0.34,0.002,0.051,0.017,0.033,-3.37e-4,0,0,0,0,0.002,0.005,0.077,0.005,83.049,0.021,2.223,5.909,856.352,334.88,0.05,0.768
12.894,1400.29,34.633,-10.258,34.701,10.258,38.254,0.01,38.254,0.015,2.159,0.091,28.61,-80.6,9.788,0.214,3.706e-6,1.993,-1.052e-5,2.505,0.7,0.676,0.002,1101.115,949.617,1.967,0.104,4.014e6,0,1.194,0.394,0.394,0.341,0.002,0.051,0.023,0.043,1.061e-4,0,0,0,0,0.002,0.004,0.077,0.005,82.95,0.021,2.255,5.898,856.166,334.873,0.05,0.769
12.944,1402.008,34.121,-10.247,34.189,10.247,38.362,0.01,38.362,0.015,2.155,0.074,28.61,-80.6,9.788,0.099,3.378e-6,2.025,4.258e-4,2.505,0.7,0.676,0.002,1102.264,949.617,1.982,0.103,3.953e6,0,1.161,0.394,0.394,0.342,0.002,0.051,0.011,0.018,1.578e-4,0,0,0,0,0.003,0.004,0.077,0.005,82.85,0.021,2.185,5.887,855.984,334.866,0.05,0.77
12.994,1403.702,33.609,-10.236,33.678,10.236,38.47,0.01,38.47,0.015,2.152,0.052,28.61,-80.6,9.788,0.079,2.58e-6,-2.025,0.003,2.505,0.7,0.676,0.002,1102.458,949.617,1.985,0.101,3.893e6,0,1.128,0.395,0.395,0.343,0.001,0.051,0.008,0.02,1.357e-4,0,0,0,0,-0.003,0.004,0.077,0.005,82.748,0.021,2.077,5.876,855.803,334.86,0.05,0.771
13.044,1405.369,33.097,-10.224,33.167,10.224,38.577,0.01,38.577,0.015,2.15,0.05,28.61,-80.6,9.788,0.091,3.251e-6,-2.003,0.003,2.505,0.7,0.676,0.002,1102.316,949.617,1.983,0.1,3.834e6,0,1.096,0.396,0.396,0.343,0.001,0.051,0.01,0.022,-4.611e-4,0,0,0,0,-0.003,0.004,0.077,0.005,82.648,0.021,2.067,5.865,855.626,334.853,0.05,0.773
13.094,1407.011,32.586,-10.211,32.657,10.211,38.685,0.01,38.685,0.015,2.147,0.05,28.61,-80.6,9.788,0.087,3.744e-6,-1.985,0.003,2.505,0.7,0.676,0.002,1102.345,949.617,1.983,0.098,3.775e6,0,1.065,0.397,0.397,0.344,0.001,0.051,0.009,0.021,-1.912e-4,0,0,0,0,-0.003,0.004,0.077,0.005,82.548,0.021,2.065,5.854,855.451,334.847,0.05,0.774
13.144,1408.628,32.076,-10.198,32.148,10.198,38.792,0.011,38.792,0.016,2.144,0.054,28.61,-80.6,9.788,0.038,2.705e-6,-1.97,0.009,2.505,0.7,0.676,0.002,1102.841,949.617,1.99,0.097,3.717e6,0,1.035,0.398,0.398,0.345,0.001,0.051,0.004,0.01,-3.289e-4,0,0,0,0,-0.003,0.004,0.077,0.005,82.449,0.021,2.086,5.844,855.279,334.84,0.05,0.775
13.194,1410.219,31.567,-10.186,31.639,10.186,38.899,0.011,38.899,0.016,2.142,0.059,28.61,-80.6,9.788,0.017,3.211e-6,1.967,0.016,2.505,0.7,0.676,0.002,1103.039,949.617,1.992,0.095,3.659e6,0,1.005,0.398,0.398,0.346,0.001,0.051,0.002,6.154e-4,-3.596e-4,0,0,0,0,0.003,0.004,0.077,0.005,82.351,0.021,2.108,5.834,855.11,334.834,0.05,0.777
13.244,1411.785,31.058,-10.17,31.131,10.17,39.006,0.011,39.006,0.016,2.138,0.092,28.61,-80.6,9.788,0.34,3.247e-6,1.991,1.496e-4,2.505,0.7,0.676,0.002,1099.776,949.617,1.95,0.094,3.603e6,0,0.977,0.399,0.399,0.347,0.001,0.051,0.037,0.069,-4.799e-4,0,0,0,0,0.003,0.004,0.077,0.005,82.252,0.021,2.276,5.823,854.944,334.828,0.05,0.779
13.294,1413.325,30.549,-10.158,30.624,10.159,39.113,0.011,39.113,0.016,2.133,0.089,28.61,-80.6,9.788,0.326,3.295e-6,2.05,3.34e-4,2.505,0.7,0.676,0.002,1099.898,949.617,1.952,0.092,3.544e6,0,0.948,0.4,0.4,0.348,0.001,0.051,0.035,0.065,-2.12e-5,0,0,0,0,0.003,0.004,0.077,0.005,82.151,0.021,2.255,5.813,854.78,334.822,0.05,0.78
13.344,1414.84,30.042,-10.144,30.117,10.145,39.219,0.011,39.219,0.016,2.128,0.113,28.61,-80.6,9.788,0.577,3.134e-6,2.114,-2.165e-4,2.505,0.7,0.676,0.002,1097.481,949.617,1.92,0.091,3.488e6,0,0.921,0.401,0.401,0.349,0.001,0.051,0.064,0.119,-4.636e-4,0,0,0,0,0.004,0.004,0.077,0.005,82.047,0.021,2.378,5.804,854.619,334.816,0.05,0.781
13.394,1416.329,29.535,-10.129,29.611,10.13,39.326,0.011,39.326,0.016,2.122,0.149,28.61,-80.6,9.788,0.951,2.814e-6,2.231,-5.744e-4,2.505,0.7,0.676,0.002,1094.084,949.617,1.876,0.089,3.433e6,0,0.896,0.402,0.403,0.35,0.001,0.051,0.109,0.2,-4.598e-4,0,0,0,0,0.004,0.004,0.077,0.005,81.939,0.021,2.563,5.794,854.46,334.81,0.05,0.782
13.444,1417.793,29.029,-10.116,29.106,10.118,39.432,0.011,39.432,0.016,2.114,0.158,28.61,-80.6,9.788,1.074,3.527e-6,2.386,-3.447e-5,2.505,0.7,0.676,0.002,1093.007,949.617,1.862,0.088,3.376e6,0,0.869,0.403,0.404,0.35,0.001,0.051,0.124,0.226,-3.465e-5,0,0,0,0,0.005,0.004,0.077,0.005,81.823,0.021,2.614,5.784,854.304,334.804,0.05,0.787
13.494,1419.232,28.523,-10.107,28.601,10.108,39.537,0.011,39.537,0.016,2.106,0.143,28.61,-80.6,9.788,0.971,3.365e-6,2.535,-2.08e-4,2.505,0.7,0.676,0.002,1093.881,949.617,1.874,0.086,3.317e6,0,0.84,0.404,0.405,0.351,0.001,0.051,0.111,0.202,1.189e-4,0,0,0,0,0.006,0.004,0.077,0.005,81.7,0.021,2.55,5.775,854.151,334.799,0.05,0.789
13.544,1420.645,28.018,-10.099,28.097,10.1,39.642,0.011,39.642,0.016,2.1,0.114,28.61,-80.6,9.788,0.716,3.334e-6,2.651,3.511e-4,2.505,0.7,0.676,0.002,1096.151,949.617,1.903,0.085,3.257e6,0,0.811,0.405,0.406,0.353,0.001,0.051,0.08,0.146,-4.176e-4,0,0,0,0,0.007,0.004,0.077,0.005,81.57,0.021,2.41,5.766,854.001,334.793,0.05,0.79
13.594,1422.034,27.513,-10.096,27.593,10.096,39.747,0.011,39.747,0.016,2.096,0.055,28.61,-80.6,9.788,0.064,3.861e-6,2.703,0.013,2.505,0.7,0.676,0.002,1102.457,949.617,1.985,0.083,3.193e6,0,0.781,0.406,0.406,0.354,0.001,0.051,0.007,0.006,-2.723e-5,0,0,0,0,0.007,0.004,0.077,0.005,81.436,0.021,2.079,5.757,853.853,334.788,0.05,0.791
13.644,1423.397,27.009,-10.086,27.09,10.086,39.852,0.011,39.852,0.016,2.093,0.047,28.61,-80.6,9.788,0.032,3.878e-6,-2.693,0.03,2.505,0.7,0.676,0.002,1102.768,949.617,1.989,0.082,3.135e6,0,0.754,0.407,0.407,0.355,0.001,0.051,0.003,0.014,3.545e-4,0,0,0,0,-0.007,0.003,0.077,0.005,81.301,0.021,2.023,5.748,853.708,334.782,0.05,0.793
13.694,1424.735,26.505,-10.074,26.587,10.074,39.956,0.011,39.956,0.016,2.091,0.063,28.61,-80.6,9.788,0.192,3.814e-6,2.699,0.005,2.505,0.7,0.676,0.002,1101.128,949.617,1.968,0.08,3.079e6,0,0.73,0.408,0.408,0.356,0.001,0.051,0.021,0.033,3.853e-4,0,0,0,0,0.008,0.003,0.077,0.005,81.166,0.021,2.12,5.739,853.566,334.777,0.05,0.795
13.744,1426.047,26.001,-10.062,26.085,10.062,40.061,0.012,40.061,0.017,2.087,0.073,28.61,-80.6,9.788,0.35,3.367e-6,2.728,0.003,2.505,0.7,0.676,0.002,1099.559,949.617,1.947,0.079,3.023e6,0,0.705,0.409,0.409,0.357,0.001,0.051,0.038,0.065,-4.731e-4,0,0,0,0,0.008,0.003,0.077,0.005,81.031,0.021,2.18,5.731,853.426,334.772,0.05,0.796
13.794,1427.335,25.499,-10.052,25.584,10.053,40.165,0.012,40.165,0.017,2.084,0.072,28.61,-80.6,9.788,0.364,3.101e-6,2.766,0.002,2.505,0.7,0.676,0.002,1099.415,949.617,1.945,0.077,2.965e6,0,0.681,0.41,0.41,0.358,0.001,0.051,0.039,0.068,-9.701e-5,0,0,0,0,0.009,0.003,0.077,0.005,80.893,0.021,2.17,5.722,853.29,334.767,0.05,0.797
13.844,1428.597,24.996,-10.042,25.083,10.042,40.269,0.012,40.269,0.017,2.08,0.074,28.61,-80.6,9.788,0.423,2.996e-6,2.804,0.002,2.505,0.7,0.676,0.002,1098.833,949.617,1.938,0.076,2.908e6,0,0.657,0.411,0.412,0.359,0.001,0.051,0.046,0.08,-3.635e-4,0,0,0,0,0.009,0.003,0.077,0.005,80.754,0.021,2.179,5.714,853.155,334.762,0.05,0.798
13.894,1429.834,24.494,-10.032,24.582,10.032,40.373,0.012,40.373,0.017,2.076,0.076,28.61,-80.6,9.788,0.48,3.457e-6,2.848,0.002,2.505,0.7,0.676,0.002,1098.278,949.617,1.931,0.074,2.851e6,0,0.633,0.412,0.413,0.36,0.001,0.051,0.053,0.092,-2.516e-4,0,0,0,0,0.01,0.003,0.077,0.005,80.613,0.021,2.184,5.706,853.024,334.757,0.05,0.799
13.944,1431.047,23.993,-10.024,24.082,10.025,40.477,0.012,40.477,0.017,2.073,0.063,28.61,-80.6,9.788,0.312,3.726e-6,2.886,0.005,2.505,0.7,0.676,0.002,1099.889,949.617,1.952,0.073,2.792e6,0,0.609,0.414,0.414,0.361,0.001,0.051,0.034,0.055,-5.007e-5,0,0,0,0,0.011,0.003,0.077,0.005,80.47,0.021,2.09,5.698,852.895,334.752,0.05,0.8
13.994,1432.234,23.492,-10.014,23.583,10.015,40.58,0.012,40.58,0.017,2.069,0.068,28.61,-80.6,9.788,0.416,3.735e-6,2.914,0.004,2.505,0.7,0.676,0.002,1098.866,949.617,1.938,0.071,2.736e6,0,0.586,0.415,0.415,0.363,0.001,0.051,0.045,0.077,-9.044e-5,0,0,0,0,0.011,0.003,0.077,0.005,80.325,0.021,2.111,5.69,852.768,334.747,0.05,0.802
